date,fire_count,frp_sum,pm25,aqi,wind_speed,wind_dir,temp,rain,alignment,transport_index,transport_lag1,stagnation
2018-10-13,359.0,1761.23,132.93,264.0,7.929166666666667,328.70449023620375,23.20416666666667,0.0,0.9937530095453133,356.75733042676745,168.6086713356792,0.11199253383107792
2018-10-14,288.0,1505.1299999999999,91.88,237.0,9.924999999999999,297.05116715887823,23.22083333333333,0.0,0.9044874245190451,260.492378261485,356.75733042676745,0.09153318077803205
2018-10-15,272.0,1175.67,115.96,253.0,6.679166666666667,336.3777655176391,24.433333333333334,0.0,0.96995302647829,263.82722320209484,260.492378261485,0.13022246337493218
2018-10-16,372.0,1779.12,139.18,309.0,7.308333333333334,116.81710966261966,24.820833333333336,0.0,0.0,0.0,263.82722320209484,0.12036108324974924
2018-10-17,735.0,3277.87,137.29,332.0,7.066666666666666,119.40863706647656,25.0625,0.0,0.0,0.0,0.0,0.12396694214876033
2018-10-18,672.0,3579.05,143.2,330.0,9.304166666666667,105.59492351298098,24.8125,0.4,0.0,0.0,0.0,0.09704811969268096
2018-10-19,550.0,3270.39,137.73,300.0,6.408333333333334,328.97243265427085,25.291666666666668,0.0,0.9932202418807804,546.2711330344292,0.0,0.13498312710911134
2018-10-20,776.0,4425.52,168.87,344.0,7.0375000000000005,356.5978189803339,24.441666666666666,0.0,0.8260885787569009,641.0447371153551,546.2711330344292,0.12441679626749609
2018-10-21,968.0,6524.5,141.15,325.0,8.775,348.47277364034085,23.40833333333333,0.0,0.897443671327107,868.7254738446396,641.0447371153551,0.10230179028132992
2018-10-22,978.0,5490.81,121.65,296.0,9.620833333333332,294.2835916958883,22.5,0.0,0.8828390874610847,863.4166275369408,868.7254738446396,0.09415457041977247
2018-10-23,1161.0,6348.83,119.4,274.0,7.658333333333334,296.53675726850827,23.066666666666666,0.0,0.9006218401348145,1045.6219563965196,863.4166275369408,0.11549566891241576
2018-10-24,1047.0,6739.2,174.04,354.0,5.958333333333333,94.08382344561545,23.416666666666668,0.0,0.0,0.0,1045.6219563965196,0.1437125748502994
2018-10-25,1194.0,7229.54,168.82,356.0,6.6625000000000005,66.85194617968176,23.224999999999998,0.0,0.0,0.0,0.0,0.13050570962479607
2018-10-26,1540.0,11058.74,203.12,394.0,7.320833333333333,11.596127897628037,22.679166666666664,0.0,0.6521077092763219,1004.2458722855357,0.0,0.12018027040560841
2018-10-27,2282.0,16968.07,206.05,396.0,7.287499999999999,344.7614943511264,23.333333333333332,0.0,0.9241153743530219,2108.831284273596,1004.2458722855357,0.12066365007541481
2018-10-28,3317.0,20366.4,205.0,403.0,8.216666666666667,327.95058061632045,23.05416666666667,0.0,0.9951354190662504,3300.8641850427525,2108.831284273596,0.10849909584086799
2018-10-29,1513.0,10358.82,231.83,397.0,7.445833333333333,307.74308796291314,22.8,0.0,0.9679123591400628,1464.451399378915,3300.8641850427525,0.11840157868771584
2018-10-30,1545.0,10432.3,263.39,456.0,4.5125,50.27832480956107,23.7625,0.0,0.035222294822740176,54.41844550113357,1464.451399378915,0.18140589569160998
2018-10-31,3068.0,17488.21,225.17,422.0,4.791666666666667,76.49992232676755,23.854166666666668,0.0,0.0,0.0,54.41844550113357,0.1726618705035971
2018-11-01,3875.0,29584.64,236.67,433.0,4.8,118.89450576822901,23.208333333333332,0.0,0.0,0.0,0.0,0.1724137931034483
2018-11-02,4000.0,27627.05,205.44,391.0,7.108333333333333,126.14124219548603,23.508333333333336,0.1,0.0,0.0,0.0,0.12332990750256936
2018-11-03,1302.0,8560.51,159.56,353.0,15.549999999999999,101.05932086417687,23.570833333333336,0.0,0.0,0.0,0.0,0.06042296072507554
